ID	TE	count	mean
Rd_RSOR408	LTR/Gypsy#Gypsy-260_AA-LTR	3	84
Rd_RSOR408	DNA/RC#Helitron-3N1_NVi	20	60.8
Rd_RSOR408	DNA/MULE-MuDR#MuDR10_Av	26	527.38
Rd_RSOR408	LTR/Gypsy#Gypsy-54_DEl-I	1	71
Rd_RSOR408	DNA/hAT-hATm#hAT-6_AP	1	66
Rd_RSOR408	DNA/RC#Helitron-1_CFl	2	979.5
Rd_RSOR408	LINE/CR1#CR1_Ele33	2	35
Rd_RSOR408	PLE/Penelope#Penelope-77_LMi	2	46.5
Rd_RSOR408	LINE/I#Nimb-4B_RPr	1	72
Rd_RSOR408	DNA/TcMar-Fot1#Mariner-24_CGi	5	52.8
Rd_RSOR408	LTR/Pao#BEL-2_LG-LTR	1	57
Rd_RSOR408	LTR/Gypsy#Gypsy-33_CQ-I	1	33
Rd_RSOR408	LINE/R1#R1_DSi	1	43
Rd_RSOR408	LINE/I#Nimb-36_LMi	1	43
Rd_RSOR408	DNA/PIF-Harbinger#Harbinger-7_CGi	1	42
Rd_RSOR408	LINE/L2#L2-4_NVi	1	44
Rd_RSOR408	LINE/I#Nimb-1_MMa	1	49
Rd_RSOR408	DNA/CMC-Transib#TransibN1_DP	1	57
Rd_RSOR408	DNA/Kolobok-E#KolobokE-4_AP	3	45.33
Rd_RSOR408	LINE/CR1#WORF_DMi	1	81
Rd_RSOR408	DNA/Sola-2#Sola2-1_DPu	2	54.5
Rd_RSOR408	DNA/TcMar-Tc1#MINOS	1	93
Rd_RSOR408	LINE/CR1#CR1-12_HRo	2	52
Rd_RSOR408	DNA/PiggyBac#piggyBac-24_LMi	1	72
Rd_RSOR408	LTR/Gypsy#Gypsy5-NVi_I	3	65.33
Rd_RSOR408	LINE/I-Jockey#Jockey-6_Hmel	1	70
Rd_RSOR408	LTR/Copia#Copia-20_DPu-I	1	63
Rd_RSOR408	LINE/R2-Hero#HERO-3_HR	4	56.25
Rd_RSOR408	LTR/Pao#BEL-168_AA-I	1	37
Rd_RSOR408	DNA/P#AgaP12	1	42
Rd_RSOR408	LINE/I-Jockey#Vingi-44_LMi	1	51
Rd_RSOR408	LTR/Pao#BEL-6_LSal-I	1	63
Rd_RSOR408	LTR/Unknown#ltr-1_family-6	38	400.45
Rd_RSOR408	LTR/Gypsy#Gypsy-9_DBp-I	1	70
Rd_RSOR408	DNA/Maverick#Polinton-6_NVi	1	51
Rd_RSOR408	DNA#DNA8-12_CQ	3	105.33
Rd_RSOR408	LTR/Gypsy#Gypsy-289_AA-I	1	46
Rd_RSOR408	LINE/R2#R2-1_TSP	1	62
Rd_RSOR408	LINE/R2-Hero#HERO-7_HR	1	37
Rd_RSOR408	LTR/Gypsy#Gypsy13-I_Dya	2	49
Rd_RSOR408	LTR/Gypsy#Gypsy-21_CQ-I	1	44
Rd_RSOR408	LINE/L1#L1-42_LSal	2	57
Rd_RSOR408	DNA/hAT-Tip100#hAT-28_LMi	1	50
Rd_RSOR408	LTR/Pao#BEL-71_AA-I	2	75
Rd_RSOR408	DNA/TcMar-Tc1#TSESSEBEII	2	55
Rd_RSOR408	DNA/CMC-Transib#Transib1_Dmoj	2	55.5
Rd_RSOR408	DNA/CMC-EnSpm#CACTA4_Av	20	685.3
Rd_RSOR408	LTR/Gypsy#Gypsy-20_LMi-I	1	55
Rd_RSOR408	LTR/Gypsy#Gypsy-32_DEl-I	1	61
Rd_RSOR408	LINE/RTE-BovB#RTE-7_PPac	1	61
Rd_RSOR408	DNA/Maverick#Polinton-1_DGr	7	68.71
Rd_RSOR408	LTR/Gypsy#Gypsy-2_ACe-I	1	37
Rd_RSOR408	DNA/TcMar-Mariner#Avmar10_Av	9	199.11
Rd_RSOR408	LINE/RTE-BovB#RTE-22_LMi	1	81
Rd_RSOR408	DNA/hAT-Tip100#rnd-5_family-4508	48	475.48
Rd_RSOR408	DNA/TcMar-Tc1#rnd-5_family-1898	63	411.7
Rd_RSOR408	LTR/Unknown#ltr-1_family-13	15	261.67
Rd_RSOR408	LTR/Copia#Copia-3_CGi-I	1	63
Rd_RSOR408	DNA/hAT#hAT22_Av	13	800.31
Rd_RSOR408	LINE/RTE-BovB#RTE-14_LMi	2	82
Rd_RSOR408	DNA/TcMar-Tc1#Mariner-14_DRh	1	64
Rd_RSOR408	DNA/Maverick#Polinton-1_DPe	3	83.33
Rd_RSOR408	DNA/TcMar-Tc1#PrD37D	109	189.66
Rd_RSOR408	DNA/Sola-1#Sola1-N1_LSal	1	47
Rd_RSOR408	LTR/Pao#BEL-3_DMoj-I	1	82
Rd_RSOR408	DNA/hAT-hobo#Hopers2	1	113
Rd_RSOR408	LTR/Gypsy#Gypsy-232_AA-LTR	1	126
Rd_RSOR408	DNA/TcMar-Pogo#pogo13_Av	36	685.86
Rd_RSOR408	LTR/Pao#BEL-646_AA-I	2	232
Rd_RSOR408	DNA/RC#Helitron-N2_DT	1	49
Rd_RSOR408	DNA/hAT-hobo#Hoana1	1	46
Rd_RSOR408	LTR/Pao#BEL-4_DPer-I	1	123
Rd_RSOR408	LTR/Juno-Vesta#Juno1_Av	46	1039.37
Rd_RSOR408	DNA/Crypton-A#Crypton-4_CGi	2	76
Rd_RSOR408	DNA/PiggyBac#piggyBac8_Av	56	306.98
Rd_RSOR408	LTR/Gypsy#Gypsy10-I_Dpse	1	53
Rd_RSOR408	DNA/Maverick#Polinton-2_DK	1	50
Rd_RSOR408	LTR/Gypsy#Gypsy-1_ACe-I	1	68
Rd_RSOR408	LINE/L2#Kiri-6_DK	1	66
Rd_RSOR408	LINE/CR1#CR1_Ele26	2	43.5
Rd_RSOR408	DNA/CMC-Chapaev#Chapaev-2_CE	2	60.5
Rd_RSOR408	DNA/TcMar-Tc1#Mariner28_CB	1	43
Rd_RSOR408	LINE/L2#L2-6_CTe	1	36
Rd_RSOR408	DNA/TcMar-Tc1#Tc8_Av	41	600.56
Rd_RSOR408	DNA/hAT-Blackjack#hAT-4_PBa	32	71.78
Rd_RSOR408	DNA/RC#Helitron-like-6b_Hmel	25	74.8
Rd_RSOR408	DNA#DNA-26_CGi	1	262
Rd_RSOR408	DNA/Academ-1#Academ-1_AP	2	74.5
Rd_RSOR408	DNA/TcMar-Mariner#Mariner-72_HSal	1	63
Rd_RSOR408	DNA/hAT-Tip100#hAT-N22_LSal	2	68.5
Rd_RSOR408	DNA/CMC-EnSpm#EnSpm1_Av	35	1266.8
Rd_RSOR408	LTR/Pao#BEL-14_CGi-I	2	71.5
Rd_RSOR408	LINE/L2#Daphne-9_LMi	1	61
Rd_RSOR408	LTR/Gypsy#Gypsy-73_LMi-I	2	57.5
Rd_RSOR408	LTR/Copia#Copia-71_AA-I	1	42
Rd_RSOR408	LINE/L2#Daphne-7_CTe	5	95.6
Rd_RSOR408	DNA/Sola#Sola2d_Av	78	290.67
Rd_RSOR408	DNA/hAT-Restless#rnd-6_family-356	62	180.82
Rd_RSOR408	LTR/Copia#Copia-65_AA-I	37	62.32
Rd_RSOR408	LINE/CR1#CR1_Ele12	2	51
Rd_RSOR408	LTR/Pao#BEL-84_AA-I	1	62
Rd_RSOR408	LTR/Pao#BEL-3_AEc-I	1	46
Rd_RSOR408	LTR/Gypsy#Gypsy-16_DEl-I	1	31
Rd_RSOR408	DNA/TcMar-Tc1#Mariner-N16_AG	1	110
Rd_RSOR408	DNA/hAT-hAT19#hAT-11N1_LSal	1	52
Rd_RSOR408	LTR/Pao#BEL-8_LSal-I	1	47
Rd_RSOR408	DNA/TcMar-Tc1#Mariner-6_DBi	2	70
Rd_RSOR408	DNA/TcMar-Mariner#Mariner-44_HSal	2	73
Rd_RSOR408	DNA/RC#Helitron-N1D_LMi	1	78
Rd_RSOR408	LINE/L2#L2B-4_CQ	3	49.33
Rd_RSOR408	LINE/CR1#CR1-10_CQ	1	70
Rd_RSOR408	LINE/R1-LOA#Loa-1_MMa	2	91
Rd_RSOR408	LTR/Gypsy#Gypsy-8_DPer-I	2	56.5
Rd_RSOR408	LINE/L1#L1-59_LSal	2	81.5
Rd_RSOR408	DNA#DNA-102_LSal	1	61
Rd_RSOR408	LINE/I-Jockey#Jockey2	1	51
Rd_RSOR408	LTR/Gypsy#Gypsy-58_LMi-I	1	70
Rd_RSOR408	LINE/CR1#CR1_Ele38B_AAe	1	50
Rd_RSOR408	DNA/hAT-Ac#hAT-31N1_LMi	1	49
Rd_RSOR408	DNA/TcMar-Tc4#Mariner-N2_PBa	1	53
Rd_RSOR408	LTR/Gypsy#Gypsy-79_CGi-I	1	49
Rd_RSOR408	DNA#DNA4-25_CGi	1	77
Rd_RSOR408	DNA/TcMar-Mariner#Mariner-100_HSal	1	98
Rd_RSOR408	LINE/I-Jockey#Hebe_Av	6	460.33
Rd_RSOR408	DNA/RC#rnd-5_family-2938	137	211.4
Rd_RSOR408	DNA/hAT-Blackjack#rnd-1_family-347	367	262.16
Rd_RSOR408	LINE/L2#Daphne-81_LMi	1	37
Rd_RSOR408	DNA/TcMar-Tc1#Mariner-34_LMi	1	45
Rd_RSOR408	DNA#DNA-67_LSal	3	61.33
Rd_RSOR408	LTR/Gypsy#Gypsy-37_NVi-I	2	56
Rd_RSOR408	LTR/Gypsy#Gypsy-15_DEl-I	3	51.67
Rd_RSOR408	LINE/I-Jockey#Ag-Jock-13	1	65
Rd_RSOR408	DNA/hAT#hAT17_Av	10	348.8
Rd_RSOR408	DNA/TcMar-Tc1#rnd-6_family-8958	55	446.49
Rd_RSOR408	DNA/Sola-1#Sola1-6_AP	3	56.67
Rd_RSOR408	DNA/Sola-2#Sola2-2_LSal	1	146
Rd_RSOR408	LINE/L1#L1-53_LSal	1	45
Rd_RSOR408	DNA/CMC-Chapaev#DNA-5_AAe	3	87
Rd_RSOR408	DNA/MULE-MuDR#MuDR-1_LSal	3	117.33
Rd_RSOR408	DNA#DNA2-20_CB	1	52
Rd_RSOR408	LTR/Gypsy#Gypsy-7B_LVa-LTR	2	55.5
Rd_RSOR408	DNA/TcMar-Tc1#Tc12_Av	106	317.96
Rd_RSOR408	LTR/Gypsy#Gypsy-6_PPc-LTR	1	43
Rd_RSOR408	LTR/Gypsy#Gypsy-76_AA-I	1	101
Rd_RSOR408	DNA/TcMar-Pogo#pogo4_Av	60	202.3
Rd_RSOR408	DNA/TcMar-Tc1#rnd-6_family-3946	45	300.6
Rd_RSOR408	DNA/MULE-MuDR#MULE5_Av	223	323.88
Rd_RSOR408	LTR/Copia#Copia-1_TCa-I	1	60
Rd_RSOR408	DNA/hAT#hAT4_Av	28	412.93
Rd_RSOR408	LTR/Gypsy#rnd-6_family-2672	51	852.02
Rd_RSOR408	DNA/TcMar-Tc1#Mariner-59_HSal	5	140.6
Rd_RSOR408	DNA#DNA-3_CQ	2	40
Rd_RSOR408	LTR/Gypsy#Gypsy-21_DY-LTR	5	257.6
Rd_RSOR408	DNA#DNA-35_LSal	1	55
Rd_RSOR408	LTR/Gypsy#ltr-1_family-4	211	312.46
Rd_RSOR408	DNA/TcMar-Tc1#Mariner31_CB	1	87
Rd_RSOR408	LTR/Gypsy#Gypsy-185_AA-I	2	51
Rd_RSOR408	DNA/hAT-hAT19#DNA8-88_AP	1	75
Rd_RSOR408	LINE/CR1#CR1-90_AAe	1	81
Rd_RSOR408	DNA/TcMar-Tc4#Mariner-36_SIn	2	61.5
Rd_RSOR408	LINE/RTE-RTE#RTE-21_PPo	1	40
Rd_RSOR408	LINE/RTE#RTE4_Av	24	822.54
Rd_RSOR408	LINE/I#I-2_NVi	1	51
Rd_RSOR408	LINE/RTE-RTE#RTE-1	2	247.5
Rd_RSOR408	LTR/Copia#Copia17-NVi_I	5	78.6
Rd_RSOR408	LINE/I-Jockey#Jockey-8_DAn	1	53
Rd_RSOR408	DNA/Zator#Zator-2_Hrobusta	6	386
Rd_RSOR408	LTR/Pao#BEL-17_DPu-I	3	44
Rd_RSOR408	LINE/Proto2#Proto2-6_CTe	1	83
Rd_RSOR408	LTR/Pao#BEL-27_AA-I	2	45.5
Rd_RSOR408	LTR/Gypsy#Chouto_I	1	68
Rd_RSOR408	DNA/hAT-Ac#HOPPER_BD	3	49
Rd_RSOR408	LINE/I#I-10_AAe	3	55.67
Rd_RSOR408	LINE/L2#Kiri-5_DTa	1	48
Rd_RSOR408	LTR/Pao#BEL-186_AA-LTR	1	35
Rd_RSOR408	LTR/Gypsy#Gypsy-38_NVi-LTR	5	64.6
Rd_RSOR408	LTR/Pao#BEL-158_AA-I	1	70
Rd_RSOR408	LTR/Gypsy#Gypsy-52_DWil-I	1	43
Rd_RSOR408	LTR/Gypsy#Gypsy-241_AA-I	1	67
Rd_RSOR408	DNA/hAT-Ac#Howilli1	2	97
Rd_RSOR408	LTR/Pao#BEL-207_AA-I	1	92
Rd_RSOR408	PLE/Penelope#rnd-6_family-20143	49	328.39
Rd_RSOR408	DNA/TcMar-m44#Mariner-33_LMi	1	98
Rd_RSOR408	LINE/I-Jockey#HELENA	1	34
Rd_RSOR408	LTR/Gypsy#Gypsy-10_DPu-I	1	83
Rd_RSOR408	LINE/L1-Tx1#Tx1-1_CGi	11	92.27
Rd_RSOR408	DNA/PiggyBac#rnd-1_family-824	87	250.53
Rd_RSOR408	DNA/TcMar-Mariner#Mariner-27_AEc	3	1037
Rd_RSOR408	LTR/Gypsy#Gypsy-27_DYa-I	2	68.5
Rd_RSOR408	LTR/Gypsy#Gypsy-24_CGi-I	1	71
Rd_RSOR408	LTR/Pao#BEL-612_AA-I	1	68
Rd_RSOR408	LTR/Pao#CER13-I_CE	2	48.5
Rd_RSOR408	LTR/Gypsy#Gypsy-32_CGi-I	2	54.5
Rd_RSOR408	LINE/L2#Kiri-6_AAe	4	59.25
Rd_RSOR408	DNA/hAT-Ac#DNA8-20_AP	5	74.6
Rd_RSOR408	LTR/Pao#BEL-7_LH-I	2	38
Rd_RSOR408	DNA/TcMar-Tc4#rnd-6_family-44	82	391.02
Rd_RSOR408	LINE/CR1#CR1-11_CQ	2	67
Rd_RSOR408	LINE/I#I-1_NVi	1	49
Rd_RSOR408	DNA/Crypton-A#CryptonA-1_LG	1	59
Rd_RSOR408	DNA#nPIF-1_Hmel	2	76
Rd_RSOR408	LTR/Gypsy#Gypsy-77_CQ-I	1	57
Rd_RSOR408	LINE/L2#Daphne-9_CTe	2	75
Rd_RSOR408	PLE/Penelope#Penelope2_Dw	3	67.33
Rd_RSOR408	LINE/CR1-Zenon#CR1-2_CGi	3	42.33
Rd_RSOR408	DNA/hAT-hATm#hAT-N38_RPr	1	50
Rd_RSOR408	DNA/PIF-ISL2EU#ISL2EU-8_CGi	24	71.46
Rd_RSOR408	LINE/RTE-BovB#RTE-12_LMi	1	47
Rd_RSOR408	LINE/L1#L1-54_LSal	1	34
Rd_RSOR408	DNA/PIF-Spy#ISL2EU-N1_CGi	9	57.11
Rd_RSOR408	LTR/Gypsy#Gypsy-2_DRh-I	1	73
Rd_RSOR408	LTR/Gypsy#Gypsy12_I	2	44.5
Rd_RSOR408	LTR/Gypsy#Gypsy-13_LG-I	1	37
Rd_RSOR408	LINE/L2#CR1-1_NVi	1	109
Rd_RSOR408	LTR/Gypsy#Gypsy-48_CGi-LTR	1	50
Rd_RSOR408	LTR/Gypsy#GYPSY6-I_CB	1	176
Rd_RSOR408	DNA/Academ-1#Academ-1_LSal	1	55
Rd_RSOR408	LTR/Pao#BEL-259_AA-I	1	35
Rd_RSOR408	LTR/Gypsy#Gypsy-4_CGi-I	2	62
Rd_RSOR408	LTR/Gypsy#Gypsy-5_DSim-I	4	157.25
Rd_RSOR408	LTR/Gypsy#Gypsy-58_DWil-I	1	113
Rd_RSOR408	DNA/RC#Helitron-N6_LMi	1	56
Rd_RSOR408	LTR/Gypsy#Gypsy-49_DEl-I	1	56
Rd_RSOR408	DNA/TcMar-Tc1#Mariner-16_DF	2	73.5
Rd_RSOR408	PLE/Penelope#Nematis_Cr	1	108
Rd_RSOR408	LTR/TelKA#TelKA1_Av	26	1566.04
Rd_RSOR408	LTR/Pao#BEL-79_AA-I	1	51
Rd_RSOR408	PLE/Penelope#rnd-5_family-572	142	527.13
Rd_RSOR408	LTR/Pao#BEL-19_CQ-LTR	7	42.71
Rd_RSOR408	DNA/Maverick#Polinton-1_DEu	3	74.33
Rd_RSOR408	LTR/Copia#Copia-2_DGri-I	1	72
Rd_RSOR408	LTR/Gypsy#Gypsy-6_DGri-I	1	32
Rd_RSOR408	LTR/Gypsy#Gypsy-1_SI-I	1	76
Rd_RSOR408	LINE/L2#Daphne-26_LMi	2	66.5
Rd_RSOR408	LTR/Pao#BEL-97_AA-I	1	50
Rd_RSOR408	LINE/L2#L2-25_HRo	2	74.5
Rd_RSOR408	LINE/I-Jockey#Jockey-10_DAn	1	96
Rd_RSOR408	LTR/Gypsy#Gypsy-148_AA-I	2	67
Rd_RSOR408	DNA/TcMar-Tc1#rnd-4_family-522	675	292.01
Rd_RSOR408	DNA/P#P-1_DBp	7	59.14
Rd_RSOR408	DNA#NDNAX1_CE	1	63
Rd_RSOR408	LINE/L2#Kiri-7_AAe	1	108
Rd_RSOR408	LTR/Gypsy#Gypsy-12_DEu-LTR	1	36
Rd_RSOR408	DNA/TcMar-Tc4#Mariner3-4N1_LMi	12	58
Rd_RSOR408	DNA/TcMar-Mariner#Mariner-10_AEc	1	89
Rd_RSOR408	LTR/Pao#BEL-2_DTa-I	1	40
Rd_RSOR408	LTR/Pao#BEL-215_AA-I	2	63.5
Rd_RSOR408	DNA/P#P-1_PBa	1	46
Rd_RSOR408	DNA/TcMar-Tc1#Mariner-6_DRh	1	46
Rd_RSOR408	LTR/Pao#BEL-3_DRh-I	1	48
Rd_RSOR408	LTR/Gypsy#Gypsy-96_AA-I	1	53
Rd_RSOR408	DNA#DNA3-10_CGi	16	85.81
Rd_RSOR408	DNA/hAT-Ac#hAT-5N1_CGi	1	71
Rd_RSOR408	DNA/TcMar-Tc1#rnd-5_family-1849	165	233.27
Rd_RSOR408	DNA/TcMar-Tc1#Mariner-18_DF	1	34
Rd_RSOR408	LTR/Pao#BEL-649_AA-I	1	57
Rd_RSOR408	DNA/hAT#hAT32_Av	4	234.75
Rd_RSOR408	DNA/Sola#Sola3b_Av	44	550.27
Rd_RSOR408	LTR/Gypsy#Gypsy-45_AA-I	1	62
Rd_RSOR408	LTR/Gypsy#Gypsy-9_DEu-I	1	44
Rd_RSOR408	DNA/hAT-Ac#hAT-1_DSi	4	98.75
Rd_RSOR408	LTR/Gypsy#Gypsy-227_AA-I	1	63
Rd_RSOR408	LTR/Gypsy#Gypsy-206_AA-I	1	79
Rd_RSOR408	LTR/Gypsy#Gypsy-18_LH-I	1	53
Rd_RSOR408	SINE/tRNA#Ruka	1	79
Rd_RSOR408	LINE/I#I-3_DBi	1	70
Rd_RSOR408	DNA/CMC-EnSpm#EnSpm-2_CGi	3	55.67
Rd_RSOR408	LINE/L2#Daphne-46_LMi	1	81
Rd_RSOR408	LTR/Pao#BEL-2_ASu-I	4	70.75
Rd_RSOR408	DNA/PiggyBac#piggyBac-25_LMi	1	62
Rd_RSOR408	LTR/Gypsy#Gypsy-6_AEc-LTR	11	103.55
Rd_RSOR408	DNA/TcMar-Mariner#Avmar11_Av	24	165.21
Rd_RSOR408	DNA/TcMar-Mariner#Mariner-1_RPr	1	93
Rd_RSOR408	DNA/MULE-NOF#Rehavkus-1_DY	1	51
Rd_RSOR408	LTR/Gypsy#ltr-1_family-16	36	1181
Rd_RSOR408	DNA/PiggyBac#rnd-1_family-418	243	194.49
Rd_RSOR408	DNA/RC#Helitron-6_CGi	4	87.25
Rd_RSOR408	DNA/TcMar#Mariner-N4_ACe	1	51
Rd_RSOR408	DNA/CMC-Chapaev-3#EnSpm-3_LSal	2	46.5
Rd_RSOR408	DNA/P#P7_Av	99	199.73
Rd_RSOR408	DNA/TcMar-Tc1#Mariner-27_LMi	1	175
Rd_RSOR408	LINE/RTE-BovB#RTE-10_LMi	1	48
Rd_RSOR408	DNA/hAT-Tip100#DNA8-2_AAe	1	70
Rd_RSOR408	LTR/Gypsy#Gypsy4-I_Dmoj	2	45.5
Rd_RSOR408	LTR/Copia#Copia-111_AA-I	1	41
Rd_RSOR408	DNA/Sola-2#Sola2-9_LMi	1	44
Rd_RSOR408	DNA/Maverick#Polinton-1_DY	2	62.5
Rd_RSOR408	LTR/Gypsy#Gypsy-25_DWil-I	1	84
Rd_RSOR408	LTR/Pao#BEL-47_AA-I	2	50
Rd_RSOR408	LTR/Copia#Copia-2_DYa-I	1	48
Rd_RSOR408	LINE/R1#SART-1_LHu	1	35
Rd_RSOR408	LTR/Pao#BEL-210_AA-I	1	65
Rd_RSOR408	LTR/Gypsy#Gypsy-215_AA-I	1	79
Rd_RSOR408	LINE/I-Jockey#Syrinx_DS	2	70.5
Rd_RSOR408	LTR/Gypsy#BLOOD_I	2	58
Rd_RSOR408	PLE/Penelope#Penelope-1_LSal	2	53
Rd_RSOR408	LTR/Gypsy#Gypsy-30_CGi-I	9	69.11
Rd_RSOR408	LTR/Gypsy#Gypsy-212_AA-I	1	40
Rd_RSOR408	LTR/Pao#BEL-93_CQ-LTR	5	68.4
Rd_RSOR408	LINE/I#Loner_Ele3	2	61
Rd_RSOR408	DNA/Maverick#Polinton-10_NVi	2	88
Rd_RSOR408	DNA/PIF-Spy#ISL2EU-6_CGi	11	67.82
Rd_RSOR408	LTR/Gypsy#Gypsy-36_NVi-I	4	42
Rd_RSOR408	PLE/Penelope-Athena#AthW2-1	104	170.49
Rd_RSOR408	LTR/Pao#BEL-239_AA-I	1	46
Rd_RSOR408	DNA/hAT#hAT24_Av	41	402.05
Rd_RSOR408	LTR/Gypsy#Gypsy72-I_AG	1	84
Rd_RSOR408	LTR/Gypsy#Gypsy-5_CGi-I	2	102.5
Rd_RSOR408	LTR/Gypsy#Gypsy-6_ACe-I	1	94
Rd_RSOR408	LTR/Gypsy#Gypsy-220_AA-I	1	76
Rd_RSOR408	DNA/Crypton-V#CryptonV-2_CFl	3	49.67
Rd_RSOR408	DNA/PIF-ISL2EU#ISL2EU-15_CGi	5	94
Rd_RSOR408	LTR/Copia#Copia-9_SI-I	1	51
Rd_RSOR408	LINE/L2#L2-23_CTe	3	103
Rd_RSOR408	PLE/Penelope-Athena#AthJ-N-W1	750	334.53
Rd_RSOR408	LTR/Gypsy#Gypsy-39_AA-I	1	55
Rd_RSOR408	LTR/Gypsy#Gypsy-15_CGi-I	3	55.33
Rd_RSOR408	LTR/Gypsy#Gypsy-97_AA-I	1	39
Rd_RSOR408	LINE/RTE-BovB#RTE-25_LMi	3	101.67
Rd_RSOR408	LTR/Pao#BEL-104_AA-I	2	48
Rd_RSOR408	LINE/CR1#CR1_Ele9	20	171.9
Rd_RSOR408	LTR/Pao#BEL-1-LTR_NVi	2	58
Rd_RSOR408	DNA/RC#Helitron-N6_CGi	3	59.33
Rd_RSOR408	DNA/RC#Helitron-1_CGi	5	64
Rd_RSOR408	LINE/L2#Crack-3_AAe	1	50
Rd_RSOR408	LTR/Gypsy#rnd-4_family-1994	77	1031.34
Rd_RSOR408	LINE/L2#Kiri-1_DPer	1	43
Rd_RSOR408	LTR/Gypsy#Gypsy-47_AA-I	1	58
Rd_RSOR408	LTR/Gypsy#Gypsy-7_ACe-I	1	94
Rd_RSOR408	DNA/RC#Helitron-1_BM	1	41
Rd_RSOR408	LINE/L2#L2B-5_CQ	2	66
Rd_RSOR408	DNA/TcMar-Tc2#Mariner30_CB	1	44
Rd_RSOR408	LTR/Pao#BEL-3_DGri-I	1	58
Rd_RSOR408	LTR/Gypsy#Gypsy29-I_AG	1	43
Rd_RSOR408	PLE/Penelope#Penelope1a_Av	20	323.2
Rd_RSOR408	LINE/CR1#CR1-49_AAe	1	46
Rd_RSOR408	DNA/TcMar-Tc1#Mariner-7_CGi	1	36
Rd_RSOR408	DNA/MULE-MuDR#rnd-6_family-12934	80	445.45
Rd_RSOR408	DNA/RC#Helitron-N20_CGi	1	99
Rd_RSOR408	LINE/L1-Tx1#Tx1_Av	9	2028.11
Rd_RSOR408	DNA/Kolobok-Hydra#Kolobok-7_CGi	15	63.53
Rd_RSOR408	LINE/I-Jockey#Jockey-2_DPer	1	52
Rp_RPSE411	LTR/Pao#BEL1-I_AP	2	51.5
Rp_RPSE411	LTR/Gypsy#Gypsy-38_DWil-I	8	116.75
Rp_RPSE411	DNA/CMC-Chapaev#DNA-5_AAe	1	85
Rp_RPSE411	LTR/Gypsy#Gypsy-25_DWil-I	3	53
Rp_RPSE411	DNA/PIF-Spy#rnd-6_family-36427	65	805.66
Rp_RPSE411	PLE/Penelope#Nematis_Cr	5	105.6
Rp_RPSE411	LINE/I#I-5B_AAe	1	55
Rp_RPSE411	LTR/Gypsy#Gypsy-598_AA-I	3	59
Rp_RPSE411	LTR/Gypsy#Gypsy49-I_AG	2	55
Rp_RPSE411	LTR/Gypsy#Gypsy-4_DRh-I	1	53
Rp_RPSE411	LTR/Copia#Copia-2_DEl-I	3	53.33
Rp_RPSE411	LINE/I#I-3_DBp	1	38
Rp_RPSE411	DNA/hAT#DNA8-2_CB	7	119.86
Rp_RPSE411	LINE/L1#L1-24_LSal	1	50
Rp_RPSE411	LTR/Gypsy#Gypsy16-I_Dya	1	51
Rp_RPSE411	LINE/RTE-X#RTEX-16_CGi	1	45
Rp_RPSE411	LTR/Pao#BEL-7_SI-I	1	32
Rp_RPSE411	DNA/Sola-1#Sola-1_DK	1	60
Rp_RPSE411	LTR/Copia#Copia-9_CQ-I	1	39
Rp_RPSE411	DNA/MULE-NOF#Rehavkus-1_DY	2	60
Rp_RPSE411	LTR/Gypsy#Gypsy-261_AA-I	1	47
Rp_RPSE411	PLE/Penelope#rnd-6_family-7147	58	488.6
Rp_RPSE411	DNA#DNA-5_LMi	2	58
Rp_RPSE411	LINE/L2#Daphne-21_LMi	1	37
Rp_RPSE411	LINE/RTE-BovB#RTE-6_HRo	9	97.89
Rp_RPSE411	LINE/R1#R1-3_AP	1	46
Rp_RPSE411	LINE/RTE-BovB#RTE-4_LVa	5	51.2
Rp_RPSE411	LINE/R2-NeSL#NeSL-2_CRem	2	44
Rp_RPSE411	DNA/TcMar-Tc1#Mariner2_DM	1	72
Rp_RPSE411	DNA#DNA-8_CTe	1	91
Rp_RPSE411	LTR/Pao#CER8-I_CE	3	54.33
Rp_RPSE411	DNA/TcMar-Tc1#Mariner-N22_AG	9	77.67
Rp_RPSE411	LINE/L1-Tx1#Tx1-9_LMi	2	47.5
Rp_RPSE411	LINE/L1#L1-42_LSal	1	51
Rp_RPSE411	DNA/RC#Helitron-1_NVi	2	66
Rp_RPSE411	DNA/hAT-Tip100#hAT-6_CGi	2	67.5
Rp_RPSE411	LTR/Pao#BEL-14_AA-I	2	88
Rp_RPSE411	LTR/Pao#ROO_I	13	97.15
Rp_RPSE411	LINE/I#Ingi-2_AC	1	97
Rp_RPSE411	LINE/CR1#CR1_Ele5	2	66
Rp_RPSE411	DNA/hAT#hAT16_Av	96	235.82
Rp_RPSE411	LTR/Gypsy#Gypsy-1_DPu-I	1	57
Rp_RPSE411	DNA/Maverick#Polinton-5_NVi	5	61
Rp_RPSE411	LTR/Gypsy#Gypsy-14_PBa-I	1	41
Rp_RPSE411	DNA#DNA2-1_CQ	1	50
Rp_RPSE411	LTR/Copia#Copia-10_SI-I	1	51
Rp_RPSE411	DNA/Zator#Zator-1_DPu	1	961
Rp_RPSE411	LINE/R2#R2B_DM	1	46
Rp_RPSE411	LTR/Gypsy#Gypsy-40_DAn-I	1	166
Rp_RPSE411	DNA/RC#Helitron-6_CGi	3	70.67
Rp_RPSE411	LINE/L2#Kiri-34_AAe	1	60
Rp_RPSE411	DNA/TcMar-Tc1#Tc1_Av	26	544.85
